entry_time,direction,entry,stop,target,exit_price,exit_time,outcome,r_multiple,pnl,confidence,zone_type
2023-06-07 13:00:00,short,1959.345,1959.4004571428572,1957.045,1959.4004571428572,2023-06-07 13:05:00,loss,-1.0,-282.36872556061985,2,CISD+zone
2023-06-13 12:00:00,short,1963.705,1963.7486,1962.605,1962.605,2023-06-13 12:05:00,win,25.229357798180732,7088.361700144254,3,CISD+FVG
2023-06-13 14:15:00,short,1953.835,1954.1353642857143,1951.0,1954.1353642857143,2023-06-13 14:20:00,loss,-1.0,-316.398690433538,3,CISD+FVG
2023-06-21 08:30:00,short,1934.044,1935.0056071428571,1929.705,1935.0056071428571,2023-06-21 08:50:00,loss,-1.0,-314.81669698137034,2,CISD+zone
2023-06-21 12:45:00,short,1930.755,1931.1565285714285,1925.885,1925.885,2023-06-21 13:05:00,win,12.128651225680494,3799.2104081192433,2,CISD+zone
2023-06-21 13:40:00,short,1924.115,1923.9879999999998,1919.075,1923.9879999999998,2023-06-21 13:45:00,loss,1.0,332.2386655370597,2,CISD+zone
2023-06-23 14:25:00,short,1929.205,1929.2353142857141,1923.305,1923.305,2023-06-23 15:15:00,win,194.6277097082915,64986.164802767096,3,CISD+FVG
2023-06-27 08:10:00,short,1926.785,1927.6438142857144,1921.615,1921.615,2023-06-27 11:00:00,win,6.01992780744222,3966.113148256914,2,CISD+zone
2023-06-30 08:45:00,short,1902.075,1901.9769571428571,1900.465,1901.9769571428571,2023-06-30 08:55:00,loss,1.0,678.6612486198651,2,CISD+zone
2023-07-11 12:05:00,short,1935.435,1935.986807142857,1924.355,1935.986807142857,2023-07-11 12:10:00,loss,-1.0,-1364.1091097259289,5,CISD+BKR
2023-07-14 13:00:00,short,1956.415,1956.3853928571427,1955.518,1955.518,2023-07-14 13:05:00,win,30.296743063840626,20457.39128816337,2,CISD+zone
2023-07-17 07:20:00,short,1951.878,1951.8129999999999,1951.545,1951.8129999999999,2023-07-17 07:25:00,loss,1.0,777.5209657551517,2,CISD+zone
2023-07-17 09:15:00,short,1954.555,1955.1380142857145,1951.925,1955.1380142857145,2023-07-17 09:30:00,loss,-1.0,-781.4085705839275,2,CISD+zone
2023-07-18 12:40:00,short,1962.468,1963.0639285714285,1954.585,1963.0639285714285,2023-07-18 12:45:00,loss,-1.0,-1555.0030554620155,4,CISD+IFVG
2023-07-19 09:00:00,short,1977.155,1977.7365,1973.965,1977.7365,2023-07-19 09:05:00,loss,-1.0,-1539.4530249073957,4,CISD+IFVG
2023-07-20 14:15:00,short,1972.565,1972.7852500000001,1970.355,1972.7852500000001,2023-07-20 14:20:00,loss,-1.0,-762.0292473291609,2,CISD+zone
2023-07-24 13:20:00,short,1963.835,1963.8705714285713,1958.905,1963.8705714285713,2023-07-24 13:45:00,loss,-1.0,-758.2191010925151,3,CISD+FVG
2023-07-25 07:15:00,short,1961.255,1962.2423357142857,1953.805,1962.2423357142857,2023-07-25 08:40:00,loss,-1.0,-754.4280055870524,2,CISD+zone
2023-07-28 13:05:00,short,1953.405,1953.5656714285715,1952.165,1953.5656714285715,2023-07-28 13:10:00,loss,-1.0,-750.6558655591174,3,CISD+FVG
2023-08-02 12:20:00,short,1947.328,1947.1534214285714,1945.165,1947.1534214285714,2023-08-02 12:25:00,loss,1.0,746.9025862313217,2,CISD+zone
2023-08-03 07:05:00,short,1932.495,1932.556457142857,1930.845,1932.556457142857,2023-08-03 07:10:00,loss,-1.0,-750.6370991624783,2,CISD+zone
2023-08-03 09:45:00,short,1935.965,1936.09505,1935.055,1936.09505,2023-08-03 09:55:00,loss,-1.0,-746.8839136666659,2,CISD+zone
2023-08-10 13:30:00,short,1920.105,1920.0950785714285,1918.715,1920.0950785714285,2023-08-10 13:35:00,loss,1.0,50.0,3,CISD+FVG
2023-08-14 09:35:00,short,1913.075,1913.0459642857143,1912.068,1913.0459642857143,2023-08-14 09:40:00,loss,1.0,100.5,5,CISD+BKR
2023-08-15 09:15:00,short,1903.485,1903.548957142857,1902.855,1902.855,2023-08-15 09:20:00,win,9.850346213982034,499.92969622512317,2,CISD+zone
2023-08-16 07:15:00,short,1904.928,1905.0535357142855,1904.335,1904.335,2023-08-16 07:20:00,win,4.723755334292805,503.1002409005392,5,CISD+BKR
2023-08-31 09:20:00,short,1944.005,1944.0066214285714,1943.155,1944.0066214285714,2023-08-31 09:25:00,loss,-1.0,-55.767649685628314,2,CISD+zone
2023-09-04 14:05:00,short,1937.725,1937.6953571428571,1934.355,1937.6953571428571,2023-09-04 14:30:00,loss,1.0,55.48881143720018,2,CISD+zone
2023-09-05 08:10:00,short,1935.275,1935.1840214285714,1934.845,1934.845,2023-09-05 08:15:00,win,4.726387689405429,263.5729434529047,2,CISD+zone
2023-09-08 14:50:00,short,1925.275,1926.5495285714285,1920.065,1920.065,2023-09-08 15:40:00,win,4.087785960075481,466.69533028889344,5,CISD+BKR
2023-09-11 14:30:00,short,1922.885,1922.9864571428573,1918.295,1922.9864571428573,2023-09-11 14:35:00,loss,-1.0,-59.41759686309516,3,CISD+FVG
2023-09-19 08:45:00,short,1933.975,1934.16905,1932.218,1934.16905,2023-09-19 09:10:00,loss,-1.0,-59.120508878779695,3,CISD+FVG
2023-09-20 08:15:00,long,1929.325,1928.6418285714285,1931.815,1931.815,2023-09-20 10:05:00,win,3.6447660072764005,428.8060379775751,4,CISD+IFVG
2023-09-21 07:10:00,short,1927.815,1927.8701,1927.605,1927.8701,2023-09-21 07:15:00,loss,-1.0,-60.96893652427366,2,CISD+zone
2023-09-22 09:55:00,short,1925.295,1925.47255,1921.145,1925.47255,2023-09-22 10:15:00,loss,-1.0,-121.3281836833046,5,CISD+BKR
2023-09-25 08:25:00,short,1921.445,1921.5729571428571,1920.975,1921.5729571428571,2023-09-25 08:30:00,loss,-1.0,-120.11490184647155,4,CISD+IFVG
2023-09-25 14:25:00,short,1917.195,1917.100807142857,1915.045,1917.100807142857,2023-09-25 14:45:00,loss,1.0,59.45687641400342,3,CISD+FVG
2023-09-27 08:25:00,short,1896.115,1896.1798071428573,1895.735,1896.1798071428573,2023-09-27 08:30:00,loss,-1.0,-59.75416079607344,2,CISD+zone
2023-09-27 09:45:00,short,1894.938,1894.8926928571427,1894.478,1894.8926928571427,2023-09-27 09:50:00,loss,1.0,59.45538999209307,2,CISD+zone
2023-09-28 08:35:00,short,1874.815,1874.9263357142856,1873.995,1874.9263357142856,2023-09-28 08:40:00,loss,-1.0,-59.752666942053544,2,CISD+zone
2023-10-02 08:45:00,short,1841.075,1841.5905285714286,1839.145,1839.145,2023-10-02 09:00:00,win,3.7437304292403355,222.57938807193275,2,CISD+zone
2023-10-06 09:45:00,short,1820.398,1821.2404071428573,1812.924,1821.2404071428573,2023-10-06 10:00:00,loss,-1.0,-60.56680054770293,2,CISD+zone
2023-10-11 12:30:00,short,1870.465,1870.606242857143,1869.805,1869.805,2023-10-11 12:35:00,win,4.672802670168189,563.2032475724724,5,CISD+BKR
2023-10-12 07:50:00,short,1879.485,1880.230492857143,1876.685,1880.230492857143,2023-10-12 08:10:00,loss,-1.0,-126.15996556565355,5,CISD+BKR
2023-10-12 12:40:00,short,1878.598,1878.7617142857143,1875.235,1878.7617142857143,2023-10-12 12:45:00,loss,-1.0,-62.449182954998506,3,CISD+FVG
2023-10-16 13:30:00,short,1916.555,1917.572,1870.045,1917.572,2023-10-16 13:40:00,loss,-1.0,-62.136937040223515,2,CISD+zone
2023-10-17 14:30:00,short,1926.225,1926.8020428571429,1923.415,1923.415,2023-10-17 14:40:00,win,4.869655633401017,602.1451161454154,5,CISD+BKR
2023-10-18 14:55:00,short,1948.455,1948.9783,1944.765,1944.765,2023-10-18 15:05:00,win,7.051404548059208,914.3835221971167,5,CISD+BKR
2023-10-24 08:20:00,short,1974.485,1974.4635214285715,1973.295,1974.4635214285715,2023-10-24 08:25:00,loss,1.0,69.40889554673505,2,CISD+zone
2023-10-24 08:50:00,short,1972.925,1972.9943428571428,1972.365,1972.9943428571428,2023-10-24 08:55:00,loss,-1.0,-69.75594002446874,2,CISD+zone
2023-10-24 13:30:00,short,1962.665,1964.312807142857,1953.404,1964.312807142857,2023-10-24 13:55:00,loss,-1.0,-69.40716032434639,2,CISD+zone
2023-10-26 14:20:00,short,1974.018,1974.24695,1962.854,1974.24695,2023-10-26 14:30:00,loss,-1.0,-69.06012452272466,3,CISD+FVG
2023-11-01 13:25:00,short,1984.055,1984.7754642857144,1978.735,1984.7754642857144,2023-11-01 13:45:00,loss,-1.0,-137.42964780022209,5,CISD+BKR
2023-11-06 14:35:00,short,1985.495,1985.8319999999999,1983.355,1985.8319999999999,2023-11-06 14:40:00,loss,-1.0,-68.02767566110994,2,CISD+zone
2023-11-09 08:20:00,short,1946.535,1946.5650928571429,1944.575,1946.5650928571429,2023-11-09 08:25:00,loss,-1.0,-67.68753728280439,2,CISD+zone
2023-11-13 12:10:00,short,1936.955,1937.020707142857,1936.165,1937.020707142857,2023-11-13 12:15:00,loss,-1.0,-67.34909959639037,2,CISD+zone
2023-11-14 08:05:00,short,1945.105,1945.526357142857,1931.515,1945.526357142857,2023-11-14 08:30:00,loss,-1.0,-67.01235409840841,2,CISD+zone
2023-11-20 08:20:00,short,1977.695,1977.8104285714285,1973.265,1977.8104285714285,2023-11-20 09:00:00,loss,-1.0,-66.67729232791638,2,CISD+zone
2023-11-20 13:35:00,short,1966.995,1966.9190857142855,1965.575,1966.9190857142855,2023-11-20 13:40:00,loss,1.0,66.3439058662768,2,CISD+zone
2023-11-22 12:00:00,short,2000.915,2000.9781428571428,2000.005,2000.9781428571428,2023-11-22 12:05:00,loss,-1.0,-133.35125079121636,5,CISD+BKR
2023-11-23 08:30:00,short,1995.665,1995.7929928571427,1995.175,1995.175,2023-11-23 08:35:00,win,3.828338634971094,505.40860797147593,4,CISD+IFVG
2023-11-23 09:20:00,short,1993.195,1993.2790214285715,1990.008,1993.2790214285715,2023-11-23 09:40:00,loss,-1.0,-68.53591218150947,3,CISD+FVG
2023-11-29 07:00:00,short,2044.145,2044.5308,2042.715,2042.715,2023-11-29 07:35:00,win,3.7065837221358193,252.76392599134448,2,CISD+zone
2023-12-01 07:55:00,short,2039.935,2039.9224785714287,2039.695,2039.695,2023-12-01 08:00:00,win,19.16714204242617,1331.2931863346741,2,CISD+zone
2023-12-05 14:30:00,short,2023.585,2023.7825142857143,2022.215,2023.7825142857143,2023-12-05 14:35:00,loss,-1.0,-76.11351818223203,2,CISD+zone
2023-12-06 09:00:00,short,2027.195,2027.4571142857144,2024.928,2027.4571142857144,2023-12-06 09:05:00,loss,-1.0,-151.46590118264174,5,CISD+BKR
2023-12-06 09:30:00,short,2023.435,2024.0316857142857,2018.665,2024.0316857142857,2023-12-06 09:45:00,loss,-1.0,-74.97562108540765,5,CISD+BKR
2023-12-07 09:30:00,short,2031.945,2032.1761857142858,2030.998,2032.1761857142858,2023-12-07 09:35:00,loss,-1.0,-149.20148595996122,5,CISD+BKR
2023-12-08 12:20:00,short,2028.705,2029.289957142857,2020.075,2020.075,2023-12-08 13:30:00,win,14.753217573938105,1089.594982437479,2,CISD+zone
2023-12-11 09:15:00,short,1993.945,1993.9753214285715,1992.958,1992.958,2023-12-11 09:30:00,win,32.55123674893126,2581.4013030924957,2,CISD+zone
2023-12-11 13:05:00,short,1993.088,1993.0950714285714,1992.165,1993.0950714285714,2023-12-11 13:10:00,loss,-1.0,-92.20971697783068,2,CISD+zone
2023-12-14 07:05:00,short,2033.775,2034.86355,2029.928,2029.928,2023-12-14 07:35:00,win,3.5340590694044263,324.2452136398542,2,CISD+zone
2023-12-14 07:40:00,short,2030.765,2030.9062142857144,2029.928,2030.9062142857144,2023-12-14 07:45:00,loss,-1.0,-93.36989446114079,2,CISD+zone
2023-12-14 09:40:00,short,2035.675,2036.1647142857144,2032.755,2036.1647142857144,2023-12-14 09:50:00,loss,-1.0,-92.90304498883508,2,CISD+zone
2023-12-18 08:00:00,short,2022.895,2022.775907142857,2022.355,2022.775907142857,2023-12-18 08:05:00,loss,1.0,184.87705952778182,4,CISD+IFVG
2023-12-19 09:25:00,short,2025.915,2026.2644357142856,2024.338,2026.2644357142856,2023-12-19 09:30:00,loss,-1.0,-93.36291506152982,2,CISD+zone
2023-12-20 08:05:00,short,2040.535,2040.6343857142858,2039.635,2040.6343857142858,2023-12-20 08:10:00,loss,-1.0,-185.79220097244433,5,CISD+BKR
2023-12-20 13:25:00,short,2033.145,2033.1005285714284,2032.045,2033.1005285714284,2023-12-20 13:30:00,loss,1.0,91.96713948135995,3,CISD+FVG
2023-12-21 09:50:00,short,2035.125,2035.2681642857142,2034.615,2035.2681642857142,2023-12-21 09:55:00,loss,-1.0,-92.42697517876675,2,CISD+zone
2023-12-26 12:40:00,short,2062.055,2062.143035714286,2061.248,2061.248,2023-12-26 12:50:00,win,9.166734279888868,843.0172541488506,2,CISD+zone
2024-01-03 09:15:00,short,2058.625,2058.6389999999997,2057.748,2058.6389999999997,2024-01-03 09:20:00,loss,-1.0,-96.17992657361718,2,CISD+zone
2024-01-04 08:35:00,short,2046.355,2046.670957142857,2045.165,2046.670957142857,2024-01-04 08:45:00,loss,-1.0,-191.39805388149819,4,CISD+IFVG
2024-01-08 13:55:00,short,2019.295,2019.3332785714285,2018.865,2019.3332785714285,2024-01-08 14:00:00,loss,-1.0,-94.74203667134161,2,CISD+zone
2024-01-09 08:05:00,short,2033.825,2034.7849285714285,2030.245,2034.7849285714285,2024-01-09 09:00:00,loss,-1.0,-94.26832648798491,2,CISD+zone
2024-01-15 09:35:00,short,2054.215,2055.148285714286,2045.675,2055.148285714286,2024-01-15 17:25:00,loss,-1.0,-187.59396971108995,4,CISD+IFVG
2024-01-16 12:15:00,short,2037.735,2037.7740785714286,2035.535,2037.7740785714286,2024-01-16 12:25:00,loss,-1.0,-92.85901500698952,2,CISD+zone
2024-01-19 09:40:00,short,2028.195,2028.2883785714284,2027.525,2028.2883785714284,2024-01-19 09:45:00,loss,-1.0,-92.39471993195457,3,CISD+FVG
2024-01-26 09:10:00,short,2018.725,2018.7617142857143,2018.105,2018.7617142857143,2024-01-26 09:15:00,loss,-1.0,-91.9327463322948,2,CISD+zone
2024-01-30 09:55:00,short,2035.785,2035.846742857143,2034.905,2035.846742857143,2024-01-30 10:00:00,loss,-1.0,-182.94616520126664,5,CISD+BKR
2024-02-05 09:35:00,short,2021.775,2021.4697857142858,2020.555,2021.4697857142858,2024-02-05 09:40:00,loss,1.0,90.55835177462698,2,CISD+zone
2024-02-09 14:25:00,short,2025.005,2024.97505,2020.095,2024.97505,2024-02-09 14:35:00,loss,1.0,91.01114353350013,2,CISD+zone
2024-02-12 14:35:00,short,2017.155,2016.9943571428573,2013.135,2016.9943571428573,2024-02-12 14:40:00,loss,1.0,91.46619925116762,3,CISD+FVG
2024-02-14 13:15:00,long,1990.635,1989.7997857142857,2029.635,1989.7997857142857,2024-02-14 13:20:00,loss,-1.0,-183.84706049484691,5,CISD+BKR
2024-02-16 14:50:00,short,1996.015,1996.9793357142855,1990.175,1996.9793357142855,2024-02-16 14:55:00,loss,-1.0,-91.00429494494924,2,CISD
2024-02-20 14:40:00,short,2027.225,2027.6748285714286,2014.945,2027.6748285714286,2024-02-20 14:55:00,loss,-1.0,-181.09854694044898,5,CISD+BKR
2024-02-22 14:30:00,short,2024.045,2024.0689285714286,2022.355,2022.355,2024-02-22 14:40:00,win,70.62686567173228,6331.259260313952,3,CISD+FVG
2024-02-26 09:05:00,short,2034.095,2034.0672142857143,2033.725,2033.725,2024-02-26 09:10:00,win,13.316195372735097,1615.2555245537355,3,CISD+FVG
2024-02-26 09:35:00,short,2033.775,2034.1458571428573,2032.275,2032.275,2024-02-26 09:50:00,win,4.044684129429532,1046.5729768323702,5,CISD+BKR
2024-03-05 07:10:00,short,2115.058,2115.2753785714285,2112.325,2115.2753785714285,2024-03-05 07:20:00,loss,-1.0,-134.60921954402255,2,CISD+zone
2024-03-05 12:15:00,short,2122.675,2123.07585,2118.925,2123.07585,2024-03-05 12:20:00,loss,-1.0,-133.93617344630243,5,CISD+BKR
2024-03-06 08:35:00,short,2126.115,2126.61955,2123.615,2126.61955,2024-03-06 09:25:00,loss,-1.0,-266.53298515814186,5,CISD+BKR
2024-03-07 14:00:00,short,2156.715,2157.589164285714,2153.128,2153.128,2024-03-07 14:30:00,win,4.103347687180293,1082.7407331238617,5,CISD+BKR
2024-03-19 07:00:00,long,2156.315,2155.365907142857,2159.715,2155.365907142857,2024-03-19 07:05:00,loss,-1.0,-137.34753131889954,3,CISD+FVG
2024-03-26 07:00:00,short,2171.518,2171.605157142857,2170.385,2170.385,2024-03-26 07:10:00,win,12.99950827735146,1776.523118402554,2,CISD+zone
2024-03-26 12:20:00,short,2193.995,2194.75605,2176.798,2176.798,2024-03-26 15:10:00,win,22.59641285066497,6577.517926407714,5,CISD+BKR
2024-04-02 12:00:00,long,2260.005,2258.6060714285713,2265.195,2258.6060714285713,2024-04-02 12:05:00,loss,-1.0,-178.43099888635635,2,CISD+zone
2024-04-05 12:30:00,short,2286.465,2286.29455,2280.235,2286.29455,2024-04-05 12:35:00,loss,1.0,177.53884389192459,3,CISD+FVG
2024-04-08 12:30:00,short,2328.678,2328.2595071428573,2322.555,2328.2595071428573,2024-04-08 12:35:00,loss,1.0,178.42653811138422,2,CISD+zone
2024-04-10 12:35:00,short,2340.185,2339.5779857142857,2337.725,2339.5779857142857,2024-04-10 12:40:00,loss,1.0,179.31867080194112,2,CISD+zone
2024-04-12 08:40:00,short,2395.065,2396.8315214285712,2385.925,2396.8315214285712,2024-04-12 08:50:00,loss,-1.0,-360.43052831190175,4,CISD+IFVG
2024-04-15 07:00:00,short,2354.265,2354.254628571429,2353.245,2354.254628571429,2024-04-15 07:05:00,loss,1.0,178.41311151439132,2,CISD+zone
2024-04-18 07:35:00,short,2376.418,2376.528214285714,2374.158,2376.528214285714,2024-04-18 07:55:00,loss,-1.0,-358.6103541439266,4,CISD+IFVG
2024-04-23 08:35:00,short,2305.065,2305.2162214285713,2303.915,2303.915,2024-04-23 08:40:00,win,7.604742336223629,1349.9339744714014,2,CISD+zone
2024-04-24 07:10:00,short,2323.815,2323.873692857143,2322.115,2323.873692857143,2024-04-24 07:20:00,loss,-1.0,-184.26179517360066,2,CISD+zone
2024-04-24 09:25:00,short,2313.275,2313.3397714285716,2291.265,2313.3397714285716,2024-04-24 09:30:00,loss,-1.0,-183.34048619773264,2,CISD+zone
2024-04-25 12:15:00,short,2326.348,2326.2430928571425,2325.108,2326.2430928571425,2024-04-25 12:20:00,loss,1.0,364.84756753348796,5,CISD+BKR
2024-05-01 07:10:00,short,2286.565,2287.2775785714284,2282.435,2287.2775785714284,2024-05-01 09:05:00,loss,-1.0,-184.24802160441138,2,CISD+zone
2024-05-02 08:20:00,short,2307.915,2307.939557142857,2281.515,2307.939557142857,2024-05-02 17:55:00,loss,-1.0,-183.32678149638934,2,CISD+zone
2024-05-03 13:35:00,short,2285.525,2284.342957142857,2277.165,2284.342957142857,2024-05-03 13:40:00,loss,1.0,182.4101475889074,2,CISD+zone
2024-05-07 07:15:00,short,2318.935,2318.8141928571426,2318.215,2318.8141928571426,2024-05-07 07:20:00,loss,1.0,183.32219832685192,2,CISD+zone
2024-05-07 14:55:00,short,2314.255,2318.376235714286,2291.645,2318.376235714286,2024-05-08 04:10:00,loss,-1.0,-184.23880931848618,2,CISD+zone
2024-05-08 07:00:00,short,2314.445,2314.633357142857,2309.818,2309.818,2024-05-08 07:40:00,win,24.565036025797745,4503.203823317401,2,CISD+zone
2024-05-08 13:20:00,short,2312.268,2312.1055928571427,2309.818,2309.818,2024-05-08 13:25:00,win,15.085543387412713,3105.1122221562723,2,CISD+zone
2024-05-15 13:30:00,short,2368.595,2368.63045,2366.345,2368.63045,2024-05-15 13:35:00,loss,-1.0,-221.35919549926214,3,CISD+FVG
2024-05-15 14:00:00,short,2359.355,2359.7951000000003,2354.774,2359.7951000000003,2024-05-15 14:05:00,loss,-1.0,-220.2523995217658,4,CISD+FVG
2024-05-16 12:40:00,short,2382.635,2382.315407142857,2381.375,2381.375,2024-05-16 12:45:00,win,3.9425161477749087,864.0068984922286,2,CISD+zone
2024-05-23 13:50:00,short,2353.725,2354.145457142857,2350.488,2354.145457142857,2024-05-23 13:55:00,loss,-1.0,-223.47117201661814,2,CISD+zone
2024-05-30 12:00:00,short,2335.845,2335.5803285714287,2334.438,2335.5803285714287,2024-05-30 12:05:00,loss,1.0,222.35381615653503,2,CISD+zone
2024-05-31 14:00:00,short,2348.565,2348.3745714285715,2344.515,2344.515,2024-05-31 14:05:00,win,21.267816954238178,9505.250324797966,4,CISD+IFVG
2024-06-03 12:10:00,short,2326.118,2326.848107142857,2320.395,2326.848107142857,2024-06-03 12:20:00,loss,-1.0,-270.99183686130755,2,CISD+zone
2024-06-04 07:00:00,short,2344.535,2344.6910000000003,2343.965,2343.965,2024-06-04 07:05:00,win,3.6538461538348304,985.2116684321427,2,CISD+zone
2024-06-04 14:15:00,short,2320.475,2319.6213214285713,2314.635,2319.6213214285713,2024-06-04 14:20:00,loss,1.0,274.5629360191617,2,CISD+zone
2024-06-07 13:55:00,short,2310.065,2309.87375,2304.875,2309.87375,2024-06-07 14:00:00,loss,1.0,275.93575069925754,3,CISD+zone
2024-06-10 08:55:00,short,2292.858,2294.205092857143,2286.628,2294.205092857143,2024-06-10 09:10:00,loss,-1.0,-277.31542945275385,2,CISD+zone
2024-06-10 13:40:00,short,2304.315,2303.9474285714286,2303.025,2303.025,2024-06-10 13:45:00,win,3.509521958803038,968.3783662334378,2,CISD+zone
2024-06-19 09:10:00,short,2330.065,2330.0672142857143,2329.705,2330.0672142857143,2024-06-19 09:15:00,loss,-1.0,-280.77074413665724,3,CISD+FVG
2024-06-19 14:50:00,long,2327.528,2326.245207142857,2332.685,2326.245207142857,2024-06-19 14:55:00,loss,-1.0,-279.36689041597396,2,CISD+zone
2024-06-21 12:30:00,short,2364.065,2364.082585714286,2363.328,2363.328,2024-06-21 12:35:00,win,41.909017059066144,11649.451817300409,2,CISD+zone
2024-06-26 12:45:00,long,2313.725,2312.9091928571424,2317.515,2312.9091928571424,2024-06-26 12:50:00,loss,-1.0,-336.21731505039617,2,CISD+zone
2024-07-01 08:00:00,short,2322.775,2323.6483642857143,2318.905,2323.6483642857143,2024-07-01 08:10:00,loss,-1.0,-334.5362284751442,2,CISD+zone
2024-07-05 07:05:00,short,2363.458,2363.597142857143,2362.588,2363.597142857143,2024-07-05 07:10:00,loss,-1.0,-332.86354733276846,2,CISD+zone
2024-07-05 09:30:00,short,2364.265,2365.0879785714283,2355.908,2365.0879785714283,2024-07-05 10:30:00,loss,-1.0,-331.19922959610454,5,CISD+BKR
2024-07-08 14:55:00,short,2373.868,2374.4740642857146,2370.985,2374.4740642857146,2024-07-08 15:05:00,loss,-1.0,-329.54323344812406,2,CISD+zone
2024-07-15 13:00:00,short,2414.975,2415.0621642857145,2413.735,2413.735,2024-07-15 13:05:00,win,14.22600999748663,4664.644906968897,2,CISD+zone
2024-07-17 09:25:00,short,2471.445,2471.464957142857,2470.695,2470.695,2024-07-17 09:30:00,win,37.58052970671145,13198.98636035978,2,CISD+zone
2024-07-18 13:35:00,short,2460.035,2459.9050071428574,2457.495,2459.9050071428574,2024-07-18 13:40:00,loss,1.0,417.21367361752675,3,CISD+FVG
2024-07-22 14:35:00,short,2387.145,2387.9921285714286,2383.715,2387.9921285714286,2024-07-22 14:40:00,loss,-1.0,-50.0,2,CISD+zone
2024-07-25 14:25:00,long,2366.825,2363.164207142857,2382.115,2363.164207142857,2024-07-25 14:30:00,loss,-1.0,-99.5,5,CISD+BKR
2024-07-30 12:00:00,short,2387.055,2386.998771428571,2376.358,2386.998771428571,2024-07-30 12:05:00,loss,1.0,49.2525,3,CISD+FVG
2025-09-10 12:05:00,short,3766.9,3766.9514285714286,3765.7,3766.9514285714286,2025-09-10 12:30:00,loss,-1.0,-49.498762500000005,3,CISD+FVG
2025-09-23 14:30:00,short,3889.6,3889.905714285714,3880.4,3889.905714285714,2025-09-23 15:05:00,loss,-1.0,-49.25126868750001,3,CISD+FVG
2025-09-29 07:50:00,short,3922.0,3922.114285714286,3919.3,3922.114285714286,2025-09-29 08:10:00,loss,-1.0,-49.00501234406251,3,CISD+FVG
2025-10-22 14:20:00,short,4160.0,4160.4457142857145,4156.0,4156.0,2025-10-22 14:30:00,win,8.974358974354056,437.5896294566773,3,CISD+FVG
2025-10-23 07:00:00,short,4220.0,4220.352142857143,4215.0,4220.352142857143,2025-10-23 09:00:00,loss,-1.0,-50.94793542962557,3,CISD+FVG
2025-10-31 14:50:00,short,4117.6,4117.895714285714,4116.0,4117.895714285714,2025-10-31 15:00:00,loss,-1.0,-50.69319575247745,2,CISD+zone
2025-12-08 13:30:00,short,4295.4,4295.560714285714,4292.5,4295.560714285714,2025-12-08 13:45:00,loss,-1.0,-50.439729773715065,3,CISD+FVG
2025-12-12 14:30:00,short,4432.5,4435.487857142857,4360.5,4435.487857142857,2025-12-12 14:40:00,loss,-1.0,-100.37506224969297,4,CISD+IFVG
2025-12-17 07:00:00,short,4419.8,4419.927142857143,4415.8,4415.8,2025-12-17 07:25:00,win,31.4606741573561,1563.144227846153,2,CISD+zone
2025-12-18 14:50:00,short,4410.8,4411.237142857143,4401.7,4411.237142857143,2025-12-18 14:55:00,loss,-1.0,-57.50137695282878,2,CISD+zone
2025-12-24 14:40:00,short,4566.8,4567.075714285715,4564.0,4567.075714285715,2025-12-24 14:45:00,loss,-1.0,-57.21387006806464,2,CISD+zone
2026-01-09 07:45:00,short,4547.0,4547.062142857143,4545.6,4545.6,2026-01-09 07:55:00,win,22.528735632110227,1282.511372487066,2,CISD+zone
2026-01-14 09:55:00,short,4704.0,4704.154285714286,4697.6,4704.154285714286,2026-01-14 10:00:00,loss,-1.0,-63.34035758015965,2,CISD+zone
2026-01-15 12:10:00,short,4688.1,4688.201428571429,4681.3,4688.201428571429,2026-01-15 12:25:00,loss,-1.0,-63.02365579225885,3,CISD+FVG
2026-01-19 07:45:00,short,4738.5,4738.708571428571,4737.7,4737.7,2026-01-19 07:55:00,win,3.83561643835933,240.5258973114768,2,CISD+zone
2026-01-21 07:05:00,short,4910.2,4917.077142857143,4845.0,4917.077142857143,2026-01-21 07:25:00,loss,-1.0,-63.91116699985494,2,CISD+zone
2026-01-28 13:45:00,short,5338.8,5340.705,5330.0,5340.705,2026-01-28 13:55:00,loss,-1.0,-127.18322232971131,5,CISD+BKR
2026-01-30 07:05:00,short,5231.7,5241.3,5193.8,5241.3,2026-01-30 07:10:00,loss,-1.0,-62.9556950532071,2,CISD+zone
2026-02-02 13:30:00,short,4774.9,4801.8435714285715,4556.7,4801.8435714285715,2026-02-02 14:30:00,loss,-1.0,-62.64091657794106,2,CISD+zone
2026-02-06 09:15:00,short,4905.5,4911.737142857143,4879.9,4911.737142857143,2026-02-06 09:20:00,loss,-1.0,-62.32771199505136,2,CISD+zone
2026-02-12 14:50:00,short,5115.0,5118.764999999999,5075.9,5118.764999999999,2026-02-12 15:10:00,loss,-1.0,-62.01607343507611,2,CISD
2026-02-19 09:30:00,short,5060.0,5061.965714285715,5053.1,5053.1,2026-02-19 09:35:00,win,3.510174418603251,433.1975966829093,4,CISD+IFVG
2026-02-20 07:25:00,short,5071.3,5071.754285714286,5067.5,5071.754285714286,2026-02-20 07:30:00,loss,-1.0,-127.74396210263055,4,CISD+IFVG
2026-02-23 12:05:00,short,5208.3,5210.036428571429,5192.7,5210.036428571429,2026-02-23 12:10:00,loss,-1.0,-63.23326124080212,2,CISD+zone
